,original,gemini_translation
203,"Player: To stop them from learning about the secret base by the Hrakert Rift.
Judge Shelkar: It is good that you are looking out for the joint interests of the Republic and Manaan in this issue, but was is really necessary to take such extreme measures?
Player: They had almost found out about the station.
Judge Kota: The secret must be kept from the Sith, no matter the cost!
Judge Shelkar: Indeed. We will adjourn to discuss the situation and the charges brought against you.","Người chơi: Để ngăn chúng biết về căn cứ bí mật gần Hẻm núi Hrakert.
Thẩm phán Shelkar: Thật tốt khi ngươi quan tâm đến lợi ích chung của Cộng hòa và Manaan trong vấn đề này, nhưng có thực sự cần thiết phải dùng đến những biện pháp cực đoan như vậy không?
Người chơi: Chúng đã gần như phát hiện ra trạm rồi.
Thẩm phán Kota: Bí mật phải được giữ kín khỏi Sith, bất kể giá nào!
Thẩm phán Shelkar: Thật vậy. Chúng ta sẽ tạm nghỉ để thảo luận về tình hình và những cáo buộc chống lại ngươi.
"
204,"Commander Dern: I'd feel guilty if the money weren't so good. Come back here when you've got the glands and I'll pay you.
Player: Back to my general questions, all right?
Commander Dern: Hurry up. You're eating into my profits.
Player: I've got a tach gland to sell you.
Commander Dern: I'll take whatever you have. Keep it up and we'll both be rich. At least until we bleed this planet dry, hahaha!","Chỉ huy Dern: Ta sẽ thấy tội lỗi nếu không phải vì món tiền này quá béo bở. Quay lại đây khi ngươi có tuyến đó và ta sẽ trả tiền cho ngươi.

Người chơi: Quay lại mấy câu hỏi chung của tôi nhé?

Chỉ huy Dern: Nhanh lên. Ngươi đang ăn vào lợi nhuận của ta đấy.

Người chơi: Tôi có một tuyến tach muốn bán cho ông.

Chỉ huy Dern: Ta sẽ lấy bất cứ thứ gì ngươi có. Cứ tiếp tục như vậy và cả hai ta sẽ giàu to. Ít nhất là cho đến khi ta hút máu hành tinh này đến cạn kiệt, ha ha ha!
"
205,"Ancient Droid: You are neither Builder nor slave. If you seek the secrets of the Star Forge you must first prove yourself worthy. Only then will the sealed door behind be opened.
Player: I want to ask you some questions.
Ancient Droid: I am here to aid those who seek the knowledge of the Builders. What do you wish to know?
Player: Who are you again?
Ancient Droid: I am the Overseer. The Builders programmed me to enforce discipline among the slaves while this monument to the power of the Star Forge was constructed.","Người máy cổ: Ngươi không phải Thợ Xây cũng không phải nô lệ. Nếu ngươi tìm kiếm bí mật của Star Forge, ngươi trước hết phải chứng tỏ bản thân xứng đáng. Chỉ khi đó cánh cửa bị phong ấn phía sau mới mở ra.
Người chơi: Ta muốn hỏi ngươi vài câu.
Người máy cổ: Ta ở đây để giúp đỡ những ai tìm kiếm tri thức của Thợ Xây. Ngươi muốn biết điều gì?
Người chơi: Ngươi là ai?
Người máy cổ: Ta là Giám sát viên. Thợ Xây lập trình ta để thi hành kỷ luật giữa những nô lệ trong khi công trình vĩ đại này, biểu tượng cho sức mạnh của Star Forge, được xây dựng.
"
206,"Shaardan: Oh-ho! If it isn't the freak from the colony. Hello, freak.
Player: Who are you?
Shaardan: Shaardan's the name. Don't forget it. You'll have me to thank when you get kicked out of here.
Player: Get lost, nerf-herder.
Shaardan: You'll get yours. Just you wait.","Shaardan: Ồ hô! Có phải là thằng quái dị từ khu thuộc địa không kia. Chào, thằng quái dị.
Người chơi: Ngươi là ai?
Shaardan: Tên ta là Shaardan. Nhớ lấy. Ngươi sẽ phải cảm ơn ta khi bị tống cổ khỏi đây thôi.
Người chơi: Biến đi, đồ chăn nuôi nerf.
Shaardan: Mày sẽ phải trả giá. Cứ chờ đấy.
"
207,"Protocol Officer: That... may help in this instance. Let me think... perhaps I remember this Griff character.
Protocol Officer: We hired that Twi'lek some time ago. Not a good worker according to his crew chief: always complaining and faking injuries to get out of work.
Protocol Officer: He entered false time sheets and slept through his shifts. We even suspected him of stealing Czerka Corporation supplies, although we could never prove it.
Player: Yes, that sounds like him.
Protocol Officer: We would've fired him but we needed workers. It would have been better for him if he had been fired. Then the Sand People wouldn't have gotten him.","Sĩ Quan Giao Thức: Điều đó... có lẽ sẽ giúp được trong trường hợp này. Để tôi nghĩ... có lẽ tôi nhớ tên Griff này.
Sĩ Quan Giao Thức: Chúng tôi đã thuê tên Twi'lek đó một thời gian trước. Không phải là một công nhân tốt theo như lời đội trưởng của hắn: luôn than vãn và giả vờ bị thương để trốn việc.
Sĩ Quan Giao Thức: Hắn ta còn khai gian bảng chấm công và ngủ gật trong ca làm việc. Chúng tôi thậm chí còn nghi ngờ hắn ăn cắp vật tư của Tập đoàn Czerka, mặc dù chúng tôi không bao giờ có thể chứng minh được.
Người Chơi: Vâng, nghe có vẻ đúng là hắn rồi.
Sĩ Quan Giao Thức: Lẽ ra chúng tôi đã sa thải hắn nhưng chúng tôi cần người làm. Có lẽ sẽ tốt hơn cho hắn nếu hắn bị sa thải. Như vậy thì bọn Sand People đã không bắt được hắn.
"
208,"Player: So you aren't a Sith?
Adrenas: No, not truly. I serve the Sith, but I do not study and train in the Force as you do.
Player: Can I ask you some questions?
Adrenas: I am sure there is nothing I can help you with. I am only a servant to the academy.
Player: How come you don't speak Galactic Basic?","Người chơi: Vậy ngươi không phải Sith?
Adrenas: Không, không hẳn. Ta phục vụ Sith, nhưng ta không nghiên cứu và luyện tập Thần Lực như các ngươi.
Người chơi: Ta có thể hỏi ngươi vài câu được không?
Adrenas: Ta chắc chắn là không có gì ta có thể giúp được ngươi. Ta chỉ là một tôi tớ của học viện.
Người chơi: Sao ngươi lại không nói tiếng Galactic Basic?
"
209,"Zelka021: I see from your appearance that you are an off-worlder. Still, you are welcome here. I'll not have it said that Zelka Forn refused to help somebody just because they weren't a citizen of Taris.
Zelka021: Do you require healing or medical supplies? I can treat almost any injury or ailment right here at the medical facility, except the rakghoul disease, of course.
Player: Rakghoul disease? What's that?
Zelka021: The terrible affliction has plagued Taris for many generations. It is spread by the rakghouls, horrible monsters that live in the Undercity below Taris' great skyscrapers.
Zelka021: Prolonged exposure to the Undercity breeds the disease and those infected will eventually mutate into rakghouls themselves, becoming mindless beasts that feed on the flesh of others.","Zelka021: Nhìn dáng vẻ của ngươi, ta đoán ngươi là người ngoài hành tinh. Dù vậy, ngươi vẫn được chào đón ở đây. Ta không muốn ai nói rằng Zelka Forn từ chối giúp đỡ người khác chỉ vì họ không phải là công dân Taris.
Zelka021: Ngươi có cần được chữa trị hay vật tư y tế không? Ta có thể chữa trị hầu hết mọi vết thương hoặc bệnh tật ngay tại cơ sở y tế này, trừ bệnh rakghoul, tất nhiên rồi.
Người chơi: Bệnh rakghoul? Đó là gì?
Zelka021: Căn bệnh khủng khiếp này đã hoành hành Taris qua nhiều thế hệ. Nó lây lan bởi lũ rakghoul, những con quái vật kinh khủng sống ở Khu Hạ tầng bên dưới những tòa nhà chọc trời vĩ đại của Taris.
Zelka021: Tiếp xúc lâu với Khu Hạ tầng sẽ gây ra bệnh và những người bị nhiễm bệnh cuối cùng sẽ biến thành rakghoul, trở thành những con thú vô tri chỉ biết ăn thịt người khác.
"
210,"Player: I'm unsure what Zaalbar would say. I would accuse him to be safe.
Mission: Come on, you know you could trust Big Z! He'd never turn on you.
Computer: The temperment of a companion is unreliable at best. You wisely trade the threat of one year or five, for none or two.
Zaalbar: I don't like this machine, or the answers it coaxes.
Computer: In this instance, the Wookiee is unreliable. His family has been a mire of treachery. I judge the answer correct.","Người chơi: Ta không chắc Zaalbar sẽ nói gì. Thà buộc tội hắn cho chắc ăn.
Mission: Thôi đi, cậu biết cậu tin được Big Z mà! Hắn sẽ không bao giờ phản bội cậu đâu.
Máy tính: Tính khí của một người đồng hành tốt nhất là không đáng tin. Ngươi khôn ngoan đánh đổi nguy cơ một năm hay năm năm, để đổi lấy việc không có gì hoặc hai năm.
Zaalbar: Ta không thích cái máy này, hoặc những câu trả lời nó moi móc.
Máy tính: Trong trường hợp này, Wookiee không đáng tin. Gia tộc hắn là một vũng lầy phản trắc. Ta đánh giá câu trả lời là đúng.
"
211,"Nurik Sandral: I knew you were lying, you dog! And to think I thought it might not have been you! So I'll take your son from you!
Rahasia Sandral: Father, no! Don't do it!
Nurik Sandral: Die!
Ahlan Matale: Shen!
Player: Stop this madness now!","Nurik Sandral: Ta biết ngay là ngươi nói dối mà, đồ chó! Vậy mà ta còn nghĩ không phải ngươi! Vậy thì ta sẽ cướp con trai ngươi!
Rahasia Sandral: Cha, đừng mà! Xin cha!
Nurik Sandral: Chết đi!
Ahlan Matale: Shen!
Player: Dừng lại cái sự điên rồ này ngay!
"
212,"Rusted Droid: The droid is now active. It will attack any enemies that come in range.
Player: Optimize droid's weaponry. (<CUSTOM42> repair part(s))
Rusted Droid: [Success] The droid is now set for maximum firepower.
Player: Optimize droid's targeting systems. (<CUSTOM43> repair part(s))
Rusted Droid: [Success] The droid is now set for maximum accuracy.","Droid Rỉ Sét: Droid đã kích hoạt. Nó sẽ tấn công bất kỳ kẻ địch nào lọt vào tầm ngắm.
Người chơi: Tối ưu hóa vũ khí của droid. (<CUSTOM42> phụ tùng sửa chữa)
Droid Rỉ Sét: [Thành công] Droid hiện đã được thiết lập hỏa lực tối đa.
Người chơi: Tối ưu hóa hệ thống ngắm bắn của droid. (<CUSTOM43> phụ tùng sửa chữa)
Droid Rỉ Sét: [Thành công] Droid hiện đã được thiết lập độ chính xác tối đa.
"
213,"Twitch: Ready Aim Fire!! Is your trigger finger as itchy as mine?
Player: What the hell are you talking about?
Twitch: Shoot first! Shoot last! Party with me, we'll have a blast!
Player: Uh... okay. Goodbye then.
Twitch: Blast away! Open fire! Shoot, kill, maim!","Twitch: Chuẩn bị, ngắm, bắn!! Ngón tay cò của ngươi có ngứa ngáy như ta không?
Người chơi: Ngươi đang nói cái quái gì vậy?
Twitch: Bắn trước! Bắn sau! Quẩy cùng ta, chúng ta sẽ có một vụ nổ lớn!
Người chơi: Ừm... được rồi. Tạm biệt vậy.
Twitch: Bắn phá tan tành! Khai hỏa! Bắn, giết, tàn sát!
"
214,"Player: What do you know about Fazza's lodge?
Gate Guard Billan: Fazza's is north of the Czerka office. You'll need a hunting license to deal with him. He'll just send you to the Czerka office to get one.
Player: [Persuade] If it's my risk, why not just let me pass?
Gate Guard Billan: [Success] You know, I agree with you, but Czerka Corporation just doesn't want the headache.
Gate Guard Billan: Besides, I couldn't let you pass if I wanted to. The gate lock needs to be swiped with your authorization. Sorry.","Người chơi: Anh biết gì về khu nhà của Fazza?
Lính gác Billan: Khu của Fazza nằm phía bắc văn phòng Czerka. Anh sẽ cần giấy phép săn bắn để giao dịch với hắn. Hắn sẽ tống anh đến văn phòng Czerka để lấy thôi.
Người chơi: [Thuyết phục] Nếu tôi chịu rủi ro, sao không để tôi qua?
Lính gác Billan: [Thành công] Anh nói có lý đấy, nhưng tập đoàn Czerka không muốn rước thêm phiền phức.
Lính gác Billan: Với lại, dù muốn tôi cũng không thể cho anh qua được. Khóa cổng cần được quẹt bằng ủy quyền của anh. Xin lỗi.
"
215,"Sasha: Sasha na esowon in bristag. Bristag me laesfa.
Player: Lur Arka na bads. Nuh-gisen laesfa, Sasha.
Sasha: Laesfa? Me palkie laesfa?
Sasha: Yb, bristag. Yb-abu, <FirstName>!
Lur Arka Sulas: Thank you for your assistance, sentient. I am sure the girl's parents will be most appreciative of your efforts.","Sasha: Sasha cần giúp đỡ. Cần giúp đỡ ngay.
Người chơi: Lur Arka sẽ giúp. Đừng sợ, Sasha.
Sasha: Sợ? Tôi phải sợ ư?
Sasha: Không, giúp đỡ. Cảm ơn, <FirstName>!
Lur Arka Sulas: Cảm ơn sự giúp đỡ của ngươi, sinh vật hữu tri. Ta chắc chắn cha mẹ cô bé sẽ rất cảm kích những nỗ lực của ngươi.
"
